Sample_Id,Latitude,Longitude,Midpoint_Date_Local,Year,Month,Day,Chlorophyll_Index,Ceratium fusus,Ceratium furca,Ceratium lineatum,Ceratium tripos,Ceratium macroceros,Ceratium horridum,Ceratium longipes,Ceratium arcticum,Dinoflagellate cysts (Total),Ceratium kofoidii
522MB-5,37.214,-69.794,6/10/23 10:29,2023,6,10,0,0,0,0,0,0,0,0,0,15000,0
522MB-7,36.972,-69.505,6/10/23 11:47,2023,6,10,1,0,0,0,0,0,0,0,0,15000,0
522MB-9,36.734,-69.215,6/10/23 13:06,2023,6,10,0,0,0,0,0,0,0,0,0,15000,0
522MB-11,36.495,-68.927,6/10/23 14:26,2023,6,10,0,0,0,0,0,0.001,0,0,0,0,0
522MB-13,36.245,-68.653,6/10/23 15:48,2023,6,10,0,0,0,0,0,0,0,0,0,15000,0
522MB-15,35.995,-68.379,6/10/23 17:12,2023,6,10,0,0,0,0,0,0,15000,0,0,0,0
522MB-17,35.746,-68.107,6/10/23 18:34,2023,6,10,0,0,0,0,0,0,0,0,0,0,0
522MB-19,35.507,-67.822,6/10/23 19:56,2023,6,10,0,0,0,0,0,0,0,0,0,0,0
522MB-21,35.267,-67.538,6/10/23 21:17,2023,6,10,0,0,0,0,0,0,0,0,0,0,0
522MB-23,35.026,-67.256,6/10/23 22:38,2023,6,10,0,0,0,0,0,0,0,0,0,35000,0
510MC-1,44.245,-63.647,6/13/23 12:55,2023,6,13,2,15000,0,0,65000,0,0,225000,0.001,0,0
510MC-3,44.034,-64.005,6/13/23 14:18,2023,6,13,2,0,0,0,300000,0,0,35000,15000,0,0
510MC-5,43.821,-64.361,6/13/23 15:41,2023,6,13,6.5,0,0,0,130000,0,35000,15000,0,0,0
510MC-7,43.608,-64.713,6/13/23 17:04,2023,6,13,1,0,0,0,300000,0,0,0,0,0,0
510MC-9,43.393,-65.064,6/13/23 18:27,2023,6,13,1,15000,0,0,35000,0,0,15000,0,0,0
510MC-11,43.177,-65.412,6/13/23 19:51,2023,6,13,1,15000,0,0,65000,0,0,0,0,0,0
510MC-13,43.178,-65.84,6/13/23 21:12,2023,6,13,2,0.001,15000,0,95000,0,0,0.001,0,0,0
510MC-15,43.233,-66.29,6/13/23 22:33,2023,6,13,2,0,0,0,35000,0,15000,0.001,0,15000,0
510MC-17,43.287,-66.74,6/13/23 23:54,2023,6,13,1,0,0,0,35000,0,0,0,0,0,0
510MC-19,43.338,-67.19,6/14/23 1:15,2023,6,14,1,0,0,0,170000,0,0,0,0,0,0
510MC-21,43.388,-67.643,6/14/23 2:37,2023,6,14,2,0,0,0,130000,0,0,0,0,0,0
510MC-23,43.436,-68.095,6/14/23 3:58,2023,6,14,2,0,0,0,170000,0,0,0,0,0,0
510MC-25,43.483,-68.548,6/14/23 5:19,2023,6,14,2,15000,0.001,0,170000,0,0,0,0,0,0
510MC-27,43.527,-69.003,6/14/23 6:40,2023,6,14,2,0,0,0,130000,15000,15000,0,0,0,0
510MC-29,43.57,-69.457,6/14/23 8:01,2023,6,14,2,0.001,0,0,35000,0,0,0,0,0,0
523MB-1,37.809,-70.609,7/8/23 7:55,2023,7,8,0,0,0,0,0,0,0,0,0,15000,0
523MB-3,37.561,-70.328,7/8/23 9:12,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
523MB-5,37.313,-70.048,7/8/23 10:30,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
523MB-7,37.063,-69.772,7/8/23 11:46,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
523MB-9,36.811,-69.499,7/8/23 13:01,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
523MB-11,36.559,-69.228,7/8/23 14:15,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
523MB-13,36.309,-68.954,7/8/23 15:33,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
523MB-15,36.058,-68.682,7/8/23 16:51,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
523MB-17,35.807,-68.411,7/8/23 18:08,2023,7,8,0,0,0,0,15000,0,0,0,0,0,0
523MB-19,35.565,-68.129,7/8/23 19:28,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
523MB-21,35.326,-67.845,7/8/23 20:47,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
523MB-23,35.085,-67.563,7/8/23 22:07,2023,7,8,0,0,0,0,0,0,0,0,0,0,0
511MC-1,44.244,-63.646,7/24/23 12:26,2023,7,24,1,0,0,0,0,0,0,0,0,0,0
511MC-3,44.03,-64.001,7/24/23 13:50,2023,7,24,1,0,0,0,0,0,0,0,0,0,0
511MC-5,43.815,-64.354,7/24/23 15:14,2023,7,24,1,0,0,0,0.001,0,0,0,0,15000,0
511MC-7,43.599,-64.703,7/24/23 16:37,2023,7,24,1,0,0,0,0,0,0,0,0,0,0
511MC-9,43.382,-65.051,7/24/23 18:01,2023,7,24,1,0.001,0,0,0.001,0,0,0,0,35000,0
511MC-11,43.187,-65.406,7/24/23 19:25,2023,7,24,1,15000,0,0,0.001,0,0,0,0,15000,0
511MC-13,43.236,-65.857,7/24/23 20:50,2023,7,24,2,0.001,0.001,0,15000,0,0,0,0,0,0
511MC-15,43.283,-66.309,7/24/23 22:14,2023,7,24,1,15000,0,0,15000,0,0,0,0,0.001,0
511MC-17,43.328,-66.76,7/24/23 23:38,2023,7,24,2,15000,0,0,15000,0,0,0,0,0,0
511MC-19,43.371,-67.213,7/25/23 1:02,2023,7,25,1,0,0,0,95000,0,0,0,0,0,0
511MC-21,43.412,-67.667,7/25/23 2:27,2023,7,25,1,0,0,0,65000,15000,0,0,0,0,0
511MC-23,43.452,-68.122,7/25/23 3:51,2023,7,25,1,0,0,0,65000,15000,0,0,0,0,0
511MC-25,43.49,-68.577,7/25/23 5:15,2023,7,25,1,0,0,0,35000,0,0,0,0,0,0
511MC-27,43.526,-69.031,7/25/23 6:39,2023,7,25,1,0,0,0,15000,0,0,0,0,0,0
524MB-1,37.768,-70.297,8/5/23 7:59,2023,8,5,1,0,0,0,0,0,0,0,0,0,0
524MB-3,37.538,-69.993,8/5/23 9:21,2023,8,5,1,0,0,0,0,0.001,0,0,0,0,0
524MB-5,37.308,-69.691,8/5/23 10:43,2023,8,5,1,0,0,0,0,0,0,0,0,15000,0
524MB-7,37.073,-69.395,8/5/23 12:04,2023,8,5,1,0,0,0,0.001,0,0,0,0,0.001,0
524MB-9,36.834,-69.104,8/5/23 13:23,2023,8,5,1,0,0,0,0,0,0,0,0,0,0
524MB-11,36.597,-68.812,8/5/23 14:43,2023,8,5,1,0,0,0,0,0.001,0,0,0,0,0
524MB-13,36.37,-68.509,8/5/23 16:07,2023,8,5,1,0,0,0,0,0,0,0,0,15000,0
524MB-15,36.142,-68.208,8/5/23 17:30,2023,8,5,1,0,0,0,0,0,0,0,0,0,0
524MB-17,35.906,-67.918,8/5/23 18:53,2023,8,5,1,0,0,0,0,0,0,0,0,0,0
524MB-19,35.652,-67.652,8/5/23 20:15,2023,8,5,1,0,0,0,0,0,0,0,0,0,0
524MB-21,35.398,-67.388,8/5/23 21:37,2023,8,5,1,0,0,0.001,0,0,0,0,0,0,0
524MB-23,35.145,-67.122,8/5/23 22:58,2023,8,5,1,0,0,0,0,0,0,0,0,0,0
512MC-1,44.049,-63.984,8/14/23 8:53,2023,8,14,1,0,0,0,0,0,0,0,0,0.001,0
512MC-3,43.845,-64.349,8/14/23 10:17,2023,8,14,1,0,0,0,0,0,0,0,0,0,0
512MC-5,43.64,-64.712,8/14/23 11:40,2023,8,14,1,0,0,0,0,0,0,0,0,0,0
512MC-7,43.434,-65.072,8/14/23 13:04,2023,8,14,1,0,0,0,0,0,0,0,0,0.001,0
512MC-9,43.227,-65.43,8/14/23 14:27,2023,8,14,1,0,0,0,0,0,0,0,0,0,0
512MC-11,43.205,-65.853,8/14/23 15:51,2023,8,14,2,0,0,0,0,0,0,0,0,0,0
512MC-13,43.256,-66.303,8/14/23 17:15,2023,8,14,2,0,0,0,0,0,0,0,0,0,0
512MC-15,43.306,-66.754,8/14/23 18:40,2023,8,14,2,0,0,0,0,0,0,0,0,0,0
512MC-17,43.354,-67.207,8/14/23 20:04,2023,8,14,2,0,0,0,0,0,0,0,0,0,0
512MC-19,43.4,-67.659,8/14/23 21:28,2023,8,14,2,0,0,0,0,0,0,0,0,0,0
512MC-21,43.444,-68.112,8/14/23 22:52,2023,8,14,2,0,0,0,0,0,0,0,0,0,0
512MC-23,43.487,-68.567,8/15/23 0:17,2023,8,15,2,0,0,0,0,0,0,0,0,0,0
512MC-25,43.528,-69.021,8/15/23 1:41,2023,8,15,2,0,0,0,0,0,0,0,0,0,0
512MC-27,43.567,-69.476,8/15/23 3:05,2023,8,15,2,0,0,0,0,0,0,0,0,0,0
512MC-29,43.604,-69.931,8/15/23 4:29,2023,8,15,2,0,0,0,0,0,0,0,0,0,0
525MB-1,38.453,-71.562,9/2/23 7:58,2023,9,2,1,0,0,0,0,15000,0,0,0,0,0
525MB-3,38.225,-71.253,9/2/23 9:28,2023,9,2,1,0,0,0,0.001,15000,0,0,0,0,0
525MB-5,37.996,-70.945,9/2/23 10:58,2023,9,2,1,0,0,0,0,0,0,0,0,0,0
525MB-7,37.747,-70.666,9/2/23 12:26,2023,9,2,1,0,0,0,0.001,0,0,0,0,15000,0
525MB-9,37.492,-70.396,9/2/23 13:53,2023,9,2,1,0,0,0,0,0,0,0,0,0,0
525MB-11,37.236,-70.126,9/2/23 15:27,2023,9,2,1,0,0,0,0,0.001,0,0,0,0,0
525MB-13,36.981,-69.857,9/2/23 17:05,2023,9,2,1,0,0,0,0,0,0,0,0,0,0
525MB-15,36.726,-69.59,9/2/23 18:43,2023,9,2,1,0,0,0,0,0.001,0,0,0,0,0
525MB-17,36.472,-69.32,9/2/23 20:23,2023,9,2,1,0,0,0,0,0,0,0,0,0,0
525MB-19,36.218,-69.053,9/2/23 22:03,2023,9,2,1,0,0,0,0,0.001,0,0,0,15000,0
525MB-21,35.961,-68.792,9/2/23 23:47,2023,9,2,1,0,0,0,0,0,0,0,0,0,0
525MB-23,35.701,-68.533,9/3/23 1:32,2023,9,3,1,0,0,0,0,0,0,0,0,0.001,0
525MB-25,35.464,-68.249,9/3/23 3:20,2023,9,3,1,0,0,0,0,0,0,0,0,0,0
525MB-27,35.251,-67.936,9/3/23 5:11,2023,9,3,1,0,0,0,0,0,0,0,0,0,0
525MB-29,35.036,-67.625,9/3/23 7:02,2023,9,3,1,0,0,0,0,15000,0,0,0,0,0
513MC-11,44.58,-60.033,9/25/23 0:30,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-13,44.471,-60.474,9/25/23 1:45,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-15,44.36,-60.912,9/25/23 2:59,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-17,44.248,-61.349,9/25/23 4:14,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-19,44.134,-61.785,9/25/23 5:29,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-21,44.018,-62.218,9/25/23 6:44,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-23,43.901,-62.65,9/25/23 7:58,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-25,43.782,-63.08,9/25/23 9:13,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-27,43.661,-63.509,9/25/23 10:28,2023,9,25,1,15000,0,0,35000,0,0,15000,0,0,0
513MC-29,43.538,-63.936,9/25/23 11:43,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-31,43.415,-64.36,9/25/23 12:57,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-33,43.289,-64.783,9/25/23 14:12,2023,9,25,1,15000,0,0,0,0.001,0,0,0,0,0
513MC-35,43.162,-65.205,9/25/23 15:27,2023,9,25,0,15000,0,0,0.001,0,0,0,0,0,0
513MC-37,43.083,-65.632,9/25/23 16:41,2023,9,25,1,15000,0.001,0,0.001,0,0,0,0,0,0
513MC-39,43.142,-66.08,9/25/23 17:55,2023,9,25,1,15000,15000,0,0.001,0.001,0,0,0,0,0
513MC-41,43.2,-66.529,9/25/23 19:09,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-43,43.256,-66.978,9/25/23 20:23,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-45,43.311,-67.428,9/25/23 21:37,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-47,43.363,-67.879,9/25/23 22:51,2023,9,25,0,0,0,0,0,0,0,0,0,0,0
513MC-49,43.414,-68.331,9/26/23 0:05,2023,9,26,0,0,0,0,0,0,0,0,0,0,0
526MB-1,39.23,-72.351,10/7/23 7:58,2023,10,7,2,15000,0,0,0,0,0,0,0,0,0
526MB-3,38.988,-72.056,10/7/23 9:36,2023,10,7,2,15000,65000,0,0,15000,0,0,0,0,0
526MB-5,38.746,-71.762,10/7/23 11:14,2023,10,7,1,0,0,0,0,0,0,0,0,35000,0
526MB-7,38.508,-71.465,10/7/23 12:44,2023,10,7,1,0,0,0,0,0,0,0,0,0,0
526MB-9,38.269,-71.169,10/7/23 14:14,2023,10,7,1,0.001,0,0,0,0,0,0,0,0,0
526MB-11,38.064,-70.835,10/7/23 15:48,2023,10,7,1,0,0,0,0,0,0,0,0,0,0
526MB-13,37.859,-70.502,10/7/23 17:21,2023,10,7,1,0,0,0,0,15000,0,0,0,35000,0
526MB-15,37.64,-70.186,10/7/23 18:53,2023,10,7,1,0,0,0,0,0.001,0,0,0,0,0
526MB-17,37.4,-69.896,10/7/23 20:23,2023,10,7,1,0,0,0,0,0.001,0,0,0,0,0
526MB-19,37.159,-69.607,10/7/23 21:53,2023,10,7,1,0,0,0,0,0,0,0,0,0,0
526MB-21,36.912,-69.327,10/7/23 23:23,2023,10,7,1,0,0,0,0,0,0,0,0,0,0
526MB-23,36.661,-69.052,10/8/23 0:52,2023,10,8,1,0,0,0,0,0,0,0,0,15000,0
526MB-25,36.411,-68.778,10/8/23 2:21,2023,10,8,1,0,0,0,0,0,0,0,0,0,0
526MB-27,36.174,-68.49,10/8/23 3:54,2023,10,8,1,0,0,0,0,0,0,0,0,0,0
526MB-29,35.936,-68.201,10/8/23 5:27,2023,10,8,1,0,0,0,0,0,0,0,0,15000,0
526MB-31,35.695,-67.916,10/8/23 7:03,2023,10,8,1,0,0,0,0,0,0,0,0,0,0
526MB-33,35.451,-67.637,10/8/23 8:42,2023,10,8,1,0,0,0,0,0,0,0,0,0,0
526MB-35,35.206,-67.359,10/8/23 10:21,2023,10,8,1,0,0,0,0,0,0,0,0,0.001,0
514MC-1,44.328,-60.937,10/16/23 12:00,2023,10,16,1,15000,0,15000,35000,0,0,0,0,15000,0
514MC-3,44.218,-61.375,10/16/23 13:16,2023,10,16,2,0.001,0,0,15000,15000,0,0,0,0,0
514MC-5,44.106,-61.81,10/16/23 14:32,2023,10,16,1,0.001,0,0,0,0,0,0,0,15000,0
514MC-7,43.992,-62.245,10/16/23 15:48,2023,10,16,1,0,0,0,0,0,0,0,0,0,0
514MC-9,43.877,-62.678,10/16/23 17:04,2023,10,16,1,0,0,0,0,0,0,0,0,0,0
514MC-11,43.76,-63.109,10/16/23 18:20,2023,10,16,1,0,0,0,0,0,0,0,0,0,0
514MC-13,43.641,-63.539,10/16/23 19:37,2023,10,16,1,0,0,0,0,0,0,0,0,0,0
514MC-15,43.521,-63.966,10/16/23 20:53,2023,10,16,1,0,0,0,0,0,0,0,0,0,0
514MC-17,43.4,-64.392,10/16/23 22:09,2023,10,16,1,0,0,0,0,0,0,0,0,0,0
514MC-19,43.276,-64.817,10/16/23 23:25,2023,10,16,1,0,0,0,0,0,0,0,0,0,0
514MC-21,43.151,-65.239,10/17/23 0:41,2023,10,17,1,0,0,0,0,0,0,0,0,0,0
514MC-23,43.111,-65.672,10/17/23 1:57,2023,10,17,6.5,15000,0,0,15000,0,0,0,0,0,0
514MC-25,43.172,-66.12,10/17/23 3:12,2023,10,17,2,15000,0,0,15000,0,0,0,0,0,0
514MC-27,43.231,-66.568,10/17/23 4:28,2023,10,17,2,0,0,0,65000,0,0,0,0,15000,0
514MC-29,43.288,-67.018,10/17/23 5:43,2023,10,17,1,0,0,0,0,0,0,0,0,0,0
514MC-31,43.343,-67.469,10/17/23 6:58,2023,10,17,1,0,0,0,0,0,0,0,0,0,0
514MC-33,43.397,-67.919,10/17/23 8:13,2023,10,17,1,0,0,0,0,0,0,0,0,0,0
514MC-35,43.449,-68.371,10/17/23 9:28,2023,10,17,1,0,0,0,0,0,0,0,0,0,0
514MC-37,43.499,-68.824,10/17/23 10:44,2023,10,17,6.5,15000,0,0,35000,0,0,0,0,0,0
514MC-39,43.547,-69.277,10/17/23 11:59,2023,10,17,6.5,35000,0,0,0,0,0,0,0,0,0
527MB-1,39.169,-72.4,11/4/23 7:55,2023,11,4,0,0.001,0.001,0,0,0.001,0,0,0,0,0
527MB-3,38.906,-72.137,11/4/23 9:26,2023,11,4,2,35000,0.001,0,0,0.001,0,0,0,0,0
527MB-5,38.642,-71.875,11/4/23 10:57,2023,11,4,1,0,0,0,15000,0,0,0,0,0,0
527MB-7,38.423,-71.557,11/4/23 12:27,2023,11,4,1,0.001,0,0.001,0.001,0.001,0,0,0,0,0
527MB-9,38.211,-71.23,11/4/23 13:55,2023,11,4,0,0,0,0,0,0,0,0,0,0,0
527MB-11,37.996,-70.908,11/4/23 15:24,2023,11,4,0,0,0,0,0,0,0,0,0,15000,0
527MB-13,37.757,-70.614,11/4/23 16:59,2023,11,4,0,0,0,0,0,0.001,0,0,0,0,0
527MB-15,37.516,-70.323,11/4/23 18:33,2023,11,4,0,0,0,0,0,15000,0,0,0,0,0
527MB-17,37.26,-70.057,11/4/23 20:14,2023,11,4,0,0,0,0,0,0,0,0,0,0,0
527MB-19,36.988,-69.815,11/4/23 22:01,2023,11,4,0,0,0,0,0,0,0,0,0,0,0
527MB-21,36.724,-69.562,11/4/23 23:50,2023,11,4,1,0,0,0,0,0,0,0,0,0,0
527MB-23,36.485,-69.274,11/5/23 1:46,2023,11,5,1,0,0,0,0,0.001,0,0,0,0,0
527MB-25,36.246,-68.986,11/5/23 3:39,2023,11,5,1,0,0,0,0,0,0,0,0,0,0
527MB-27,36.01,-68.694,11/5/23 5:21,2023,11,5,0,0,0,0,0,0,0,0,0,0,0
527MB-29,35.775,-68.404,11/5/23 7:02,2023,11,5,0,0,0,0,0,0,0,0,0,0,0
527MB-31,35.528,-68.127,11/5/23 8:43,2023,11,5,0,0,0,0,0,0,0,0,0,0,0
527MB-33,35.278,-67.857,11/5/23 10:24,2023,11,5,0,0,0,0,0,0,0,0,0,0,0
527MB-35,35.024,-67.593,11/5/23 12:00,2023,11,5,0,0,0,0,0,0,0,0,0,0,0
515MC-1,43.596,-69.889,12/1/23 18:00,2023,12,1,1,0,0,0,0,0,0,0,0,0,0
515MC-3,43.552,-69.435,12/1/23 19:22,2023,12,1,1,0,0,0,0,0,0,0,0,0,0
515MC-5,43.507,-68.981,12/1/23 20:44,2023,12,1,1,0,0,0,0,0,0,0,0,0,0
515MC-7,43.46,-68.528,12/1/23 22:06,2023,12,1,1,0,0,0,0,0,0,0,0,0,0
515MC-9,43.41,-68.075,12/1/23 23:29,2023,12,1,1,0,0,0,0,0,0,0,0,0,0
515MC-11,43.36,-67.623,12/2/23 0:51,2023,12,2,1,0,0,0,0,0,0,0,0,15000,0
515MC-13,43.307,-67.172,12/2/23 2:13,2023,12,2,1,0,0,0,0,0,0,0,0,0,0
515MC-15,43.253,-66.722,12/2/23 3:35,2023,12,2,1,0,0,0,0,0,0,0,0,0,0
515MC-17,43.196,-66.273,12/2/23 4:57,2023,12,2,1,0,0,0,0,0,0,0,0,0,0
515MC-19,43.139,-65.825,12/2/23 6:19,2023,12,2,1,0,0,0,0,0,0,0,0,0,0
515MC-21,43.173,-65.409,12/2/23 7:43,2023,12,2,1,0,0,0,0,0,0,0,0,0,0
515MC-23,43.382,-65.052,12/2/23 9:10,2023,12,2,1,0,0,0,0,0,0,0,0,0,0
515MC-25,43.589,-64.693,12/2/23 10:38,2023,12,2,1,0.001,0,0,15000,0,0,0,0,0,0
515MC-27,43.794,-64.332,12/2/23 12:05,2023,12,2,1,0.001,0,0,35000,0,0,0,0,0,0
515MC-29,43.999,-63.969,12/2/23 13:33,2023,12,2,1,0,0,0,0,0,0,0,0,0,0
516MC-1,43.57,-69.588,12/22/23 15:01,2023,12,22,1,0,0,0,0,0,0,0,0,0,0
516MC-3,43.542,-69.132,12/22/23 16:39,2023,12,22,1,0,0,0,0,0,0,0,0,0,0
516MC-5,43.512,-68.675,12/22/23 18:17,2023,12,22,1,0,0,0,0,0,0,0,0,0,0
516MC-7,43.48,-68.219,12/22/23 19:55,2023,12,22,1,0,0,0,0.001,0,0,0,0,0,0
516MC-9,43.446,-67.764,12/22/23 21:33,2023,12,22,1,0,0,0,0,0,0,0,0,0,0
516MC-11,43.411,-67.309,12/22/23 23:11,2023,12,22,1,0,0,0,0.001,0,0,0,0,0,0
516MC-13,43.374,-66.854,12/23/23 0:49,2023,12,23,1,0.001,0,0,0.001,0,0,0,0,0,0
516MC-15,43.335,-66.401,12/23/23 2:27,2023,12,23,1,0,0,0,0.001,0,0,0,0,0,0
516MC-17,43.294,-65.947,12/23/23 4:05,2023,12,23,1,0,0,0,0.001,0,0,0,0,0,0
516MC-19,43.252,-65.496,12/23/23 5:43,2023,12,23,1,0,0,0,0.001,0,0,0,0,0,0
516MC-21,43.36,-65.108,12/23/23 7:14,2023,12,23,1,0,0,0,0.001,0,0,0,0,0,0
516MC-23,43.583,-64.768,12/23/23 8:40,2023,12,23,1,0.001,0,0,0.001,0,0,0,0,0,0
516MC-25,43.805,-64.425,12/23/23 10:07,2023,12,23,1,15000,0,0,35000,0.001,0,0,0,0,0
516MC-27,44.026,-64.08,12/23/23 11:33,2023,12,23,2,35000,0,0,65000,0.001,0,0,0,0,0
516MC-29,44.246,-63.732,12/23/23 12:59,2023,12,23,2,95000,0,0,15000,0,130000,0,0,0,0
